shopTitle,price,title,auction,item_id,realSales,procity,Trade-in,Free Shipping Insurance,Free Shipping,Global Purchase,Charity Goods,CPU Model,Camera Pixel,Charging Power,Screen Size
杭州佐佐数码商行,5429.00,新品Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> Plus全新国行原封未激活苹果<span class=H>15</span>plus,item.taobao.com/item.htm?id=739299505734&ns=1&abbucket=15#detail,739299505734,4人付款,浙江 杭州,0,0,1,0,0,A16 仿生芯片,4800万,20W,
上海鑫诚科技,4599.00,Apple/苹果 <span class=H>iPhone</span> 13 Pro手机苹果6.1英寸苹果13promax国行手机,item.taobao.com/item.htm?id=763231738789&ns=1&abbucket=15#detail,763231738789,2人付款,上海,1,0,1,0,0,A15,1200万,20W,
瑞娜数码专营店,3158.00,特价13  激活 苹果13  <span class=H>iPhone</span> 13 现货即发 苹果13mini  苹果5g手机 苹果正品国行 与官方旗舰店同款,detail.tmall.com/item.htm?id=710114578555&ns=1&abbucket=15,710114578555,2人付款,河北 唐山,0,0,1,0,0,A15,1200万,20W,
一只羊手机店,4322.00,Apple/苹果 <span class=H>iPhone</span> 14国行原封正品5G全网通手机<span class=H>iphone</span>14Promax,item.taobao.com/item.htm?id=683888221722&ns=1&abbucket=15#detail,683888221722,5人付款,河南 郑州,1,0,1,0,1,A15 仿生芯片,1200万,20W,
佳欣数码通讯,5899.00,新品Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> Plus旗舰手机官方官网正品苹果<span class=H>15</span>plus,item.taobao.com/item.htm?id=735450098281&ns=1&abbucket=15#detail,735450098281,1人付款,广东 深圳,1,0,1,0,0,A16 仿生芯片,4800万,20W,
诺悦通讯,7099.00,Apple/苹果 <span class=H>iPhone</span> 14 Plus 紫色,item.taobao.com/item.htm?id=736353722062&ns=1&abbucket=15#detail,736353722062,0人付款,江苏 南京,1,0,1,0,0,A15 仿生芯片,1200万,20W,
明天Ai数码,1589.00,Apple/苹果 <span class=H>iPhone</span> SE (第三代全网通5G国行指纹解锁苹果SE3手机,item.taobao.com/item.htm?id=712976548507&ns=1&abbucket=15#detail,712976548507,11人付款,广东 深圳,1,0,1,0,1,A15,1200万,20W,
iPhone仓库,4700.00,Apple/苹果 <span class=H>iPhone</span> 13 Pro Max苹果13Pro苹果13promax5G双卡手机,item.taobao.com/item.htm?id=741323065121&ns=1&abbucket=15#detail,741323065121,2人付款,广东 深圳,1,0,1,0,0,A15,1200万,20W,
酷购手机企业店,9999.00,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> Pro Max,item.taobao.com/item.htm?id=771943479916&ns=1&abbucket=15#detail,771943479916,300+人付款,北京,0,0,1,0,0,A17 Pro 芯片,4800万,20W,
浩酷3C数码,7999.00,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> Plus,item.taobao.com/item.htm?id=739104622792&ns=1&abbucket=15#detail,739104622792,400+人付款,广东 东莞,1,0,1,0,0,A16 仿生芯片,4800万,20W,
济南精诚数码,4749.00,Apple/苹果 <span class=H>iPhone</span> 14 Plus国行全新14plus双卡6.7寸手机苹果plus,item.taobao.com/item.htm?id=685998941486&ns=1&abbucket=15#detail,685998941486,4人付款,山东 济南,0,0,1,0,0,A15 仿生芯片,1200万,20W,
诚信数码AA,2069.00,Apple/苹果 <span class=H>iPhone</span> 13苹果13全网通5G手机 大屏6.1寸国行双卡手机,item.taobao.com/item.htm?id=742342345719&ns=1&abbucket=15#detail,742342345719,12人付款,广东 深圳,0,0,1,0,1,A15,1200万,20W,
四季数码 澳门留学生创业店,4750.00,原封Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> Plus 6.1 6.7寸 128G 256 512 双卡5G,item.taobao.com/item.htm?id=740390762466&ns=1&abbucket=15#detail,740390762466,6人付款,广东 深圳,0,0,1,0,0,A16 仿生芯片,4800万,20W,
六本木数码,5750.00,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> Plus支持移动联通电信5G 全新原装 DL六本,item.taobao.com/item.htm?id=741782328860&ns=1&abbucket=15#detail,741782328860,3人付款,浙江 宁波,0,0,1,0,0,A16 仿生芯片,4800万,20W,
麦克团百度年轻人创业店,4870.00,Apple/苹果 <span class=H>iPhone</span> 14 Plus 6.7寸 14Plus 苹果手机 国行原封正品,item.taobao.com/item.htm?id=731820885778&ns=1&abbucket=15#detail,731820885778,1人付款,北京,0,0,1,0,0,A15 仿生芯片,1200万,20W,
领域数码通讯,4898.00,Apple/苹果 <span class=H>iPhone</span> 14 Plus 2022款苹果14plus手机6.7英寸,item.taobao.com/item.htm?id=712626202286&ns=1&abbucket=15#detail,712626202286,3人付款,广东 深圳,1,0,1,0,0,A15 仿生芯片,1200万,20W,
天硕选品,3650.00,Apple/苹果 <span class=H>iPhone</span>14 Pro Max正品全通苹果14双卡双待原装正品,item.taobao.com/item.htm?id=752000917301&ns=1&abbucket=15#detail,752000917301,18人付款,上海,0,0,1,0,0,A15 仿生芯片,1200万,20W,
星期五数码,4048.00,分期免息(送蓝牙耳机Apple/苹果 <span class=H>iPhone</span> 13 Pro Max国行双卡手机,item.taobao.com/item.htm?id=757772775911&ns=1&abbucket=15#detail,757772775911,4人付款,广东 深圳,1,0,1,0,0,A15,1200万,20W,
淘宝珍库3C数码馆,4579.00,【准新品】Apple/苹果<span class=H>iPhone</span>14Plus128GB国行正品全网通现货速发,item.taobao.com/item.htm?id=772230461381&ns=1&abbucket=15#detail,772230461381,0人付款,浙江 杭州,0,0,1,0,0,A15 仿生芯片,1200万,20W,
千线数码科技,7099.00,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> Pro国行6.1寸原装正品双卡5G新机现货顺丰,item.taobao.com/item.htm?id=776977108286&ns=1&abbucket=15#detail,776977108286,0人付款,山东 淄博,0,0,1,0,0,A17 Pro 芯片,4800万,20W,
逼哥手机店,7599.00,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> Pro Max海外无锁原生卡槽带esim<span class=H>15</span>pro现货,item.taobao.com/item.htm?id=739977372868&ns=1&abbucket=15#detail,739977372868,10人付款,山东 威海,0,0,1,1,1,A17 Pro 芯片,4800万,20W,
手机老农民 15年老店,5380.00,Apple/苹果 <span class=H>iPhone</span> 14 Pro国行14 pro max双卡国行5G苹果原装正品,item.taobao.com/item.htm?id=684314102189&ns=1&abbucket=15#detail,684314102189,4人付款,江苏 南京,0,0,1,0,0,A16 仿生芯片,4800万,20W,
东洋倒爷家 专注苹果全球代购,5699.00,【12期免息】Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> Pro Max港行全新双卡全国联保,item.taobao.com/item.htm?id=750864144074&ns=1&abbucket=15#detail,750864144074,12人付款,天津,0,0,1,1,0,A17 Pro 芯片,4800万,20W,
iPhone渠道批发商 诚信商家,6200.00,现货Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> Pro全网通promax手机全国联保国行正品,item.taobao.com/item.htm?id=773515786504&ns=1&abbucket=15#detail,773515786504,15人付款,广东 深圳,0,0,1,0,0,A17 Pro 芯片,4800万,20W,
六本木数码,2150.00,苹果se3代Apple/苹果 <span class=H>iPhone</span> SE (第三代 新款手机 全新正品,item.taobao.com/item.htm?id=677421747152&ns=1&abbucket=15#detail,677421747152,5人付款,浙江 宁波,0,0,1,0,0,A15,1200万,20W,
亿豪电子科技,4285.00,Apple/苹果 <span class=H>iPhone</span> 14,item.taobao.com/item.htm?id=775928332952&ns=1&abbucket=15#detail,775928332952,3人付款,山东 济南,0,0,1,0,0,A15 仿生芯片,1200万,20W,
iPhone云选专区,4510.00,Apple/苹果 <span class=H>iPhone</span> 13 Pro Max国行正品双卡三网通 6.7寸手机原装,item.taobao.com/item.htm?id=743077300846&ns=1&abbucket=15#detail,743077300846,4人付款,广东 深圳,1,0,1,0,1,A15,1200万,20W,
一休数码 13年老店,2758.00,Apple/苹果 <span class=H>iPhone</span> 12 Pro 6.1寸国行双卡全网5G高刷屏全面屏手机,item.taobao.com/item.htm?id=731663600811&ns=1&abbucket=15#detail,731663600811,34人付款,江苏 南京,0,0,1,0,1,A14,1200万,20W,
蘑菇酱数码,2430.00,Apple/苹果 <span class=H>iPhone</span> 13 国行权益资源机US卡贴机激活花呗分期手机,item.taobao.com/item.htm?id=656292026202&ns=1&abbucket=15#detail,656292026202,15人付款,广东 深圳,1,0,0,1,0,A15,1200万,20W,
同窗数码 大学生店铺,3008.00,Apple/苹果 <span class=H>iPhone</span> 13 国行原装正品全网通6.1英寸双卡5G手机,item.taobao.com/item.htm?id=773802509244&ns=1&abbucket=15#detail,773802509244,9人付款,广东 广州,0,0,1,0,1,A15,1200万,20W,
名扬数码之家,1050.00,Apple/苹果 <span class=H>iPhone</span> XR改<span class=H>15</span>PRO改13pro全网通xsmax改14promax手机,item.taobao.com/item.htm?id=752773476678&ns=1&abbucket=15#detail,752773476678,17人付款,广东 深圳,0,0,1,0,0,A12,1200万,20W,
明天数码通讯,1699.00,Apple/苹果 <span class=H>iPhone</span> SE (第三代苹果se3全网通5G小屏旗舰,item.taobao.com/item.htm?id=732572823388&ns=1&abbucket=15#detail,732572823388,1人付款,广东 深圳,0,0,1,0,0,A15,1200万,20W,
小超数码科技,3330.00,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span>国行5G卡槽美港双卡qpe卡贴机版分期plus,item.taobao.com/item.htm?id=739685321360&ns=1&abbucket=15#detail,739685321360,15人付款,山东 济宁,0,0,1,1,0,A16 仿生芯片,4800万,20W,
数码聚集地,7358.00,国行Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> Pro手机<span class=H>iPhone</span><span class=H>15</span>Pro全网通双卡正品,item.taobao.com/item.htm?id=773967498711&ns=1&abbucket=15#detail,773967498711,2人付款,上海,1,0,1,0,0,A17 Pro 芯片,4800万,20W,
3AAA通讯,2450.00,Apple/苹果 <span class=H>iPhone</span> 13 mini 国行原装正品全网通十三迷你5G手机小,item.taobao.com/item.htm?id=712666587258&ns=1&abbucket=15#detail,712666587258,3人付款,广东 深圳,1,0,1,0,0,A15,1200万,20W,
手机妈妈分期数码,1025.00,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span>手机以租代购国行全新原装正品20%首付分期,item.taobao.com/item.htm?id=771910412670&ns=1&abbucket=15#detail,771910412670,5人付款,广东 深圳,0,0,1,0,0,A16 仿生芯片,4800万,20W,
淘优品甄选正品体验店,8599.00,闪送自取Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> Pro Max原色钛金属 国行现货 蓝色,item.taobao.com/item.htm?id=739033504250&ns=1&abbucket=15#detail,739033504250,13人付款,上海,1,0,1,0,1,A17 Pro 芯片,4800万,20W,
一休数码 13年老店,3198.00,Apple/苹果 <span class=H>iPhone</span> 12 Pro Max国行双卡5G 6.7寸高刷屏拍照手机,item.taobao.com/item.htm?id=741264687753&ns=1&abbucket=15#detail,741264687753,19人付款,江苏 南京,0,0,1,0,1,A14,1200万,20W,
老朱数码,2119.00,Apple/苹果 <span class=H>iPhone</span> 13 全新款mini原装国行正品Pro双卡新款手机5G,item.taobao.com/item.htm?id=665665648297&ns=1&abbucket=15#detail,665665648297,8人付款,广东 深圳,0,0,1,0,1,A15,1200万,20W,
手机妈妈强盛数码,1220.00,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> Plus全新国行原装手机信用分期租赁20%首付,item.taobao.com/item.htm?id=769085149772&ns=1&abbucket=15#detail,769085149772,1人付款,广东 深圳,0,0,1,0,0,A16 仿生芯片,4800万,20W,
苏宁易购官方旗舰店,9899.00,【24期免息 现货速发】Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> Pro Max 移动联通电信5G手机,detail.tmall.com/item.htm?id=683766665868&ns=1&abbucket=15,683766665868,1人付款,浙江 金华,1,0,1,0,0,A17 Pro 芯片,4800万,,6.7英寸
麦克团百度年轻人创业店,4330.00,Apple/苹果 <span class=H>iPhone</span> 14 <span class=H>iPhone</span>  6.1寸 苹果手机国行原封 <span class=H>iPhone</span>14,item.taobao.com/item.htm?id=683486381497&ns=1&abbucket=15#detail,683486381497,2人付款,北京,0,0,1,0,0,A15 仿生芯片,1200万,20W,
中国移动泛全联盟手机企业店,5999.00,【百亿补贴】Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span>,item.taobao.com/item.htm?id=772573152069&ns=1&abbucket=15#detail,772573152069,1000+人付款,浙江 杭州,1,0,1,0,0,A16 仿生芯片,4800万,20W,
正品菌数码,8688.00,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> Pro Max <span class=H>iPhone</span><span class=H>15</span> <span class=H>15</span>Promax 新款手机,item.taobao.com/item.htm?id=738669509711&ns=1&abbucket=15#detail,738669509711,2人付款,广东 深圳,0,0,1,0,0,A17 Pro 芯片,4800万,以官网为准,
力争数码,6599.00,闪送Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> Pro官网5G手机国行正品<span class=H>15</span>礼物,item.taobao.com/item.htm?id=739577442736&ns=1&abbucket=15#detail,739577442736,4人付款,浙江 温州,1,0,1,0,1,A17 Pro 芯片,4800万,20W,
一休数码 13年老店,1858.00,Apple/苹果 <span class=H>iPhone</span> 12国行全网5G双卡6.1寸原装正品ip12处理器A14,item.taobao.com/item.htm?id=669155049603&ns=1&abbucket=15#detail,669155049603,55人付款,江苏 南京,0,0,1,0,1,A14,1200万,20W,
一舟数码,8550.00,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> Pro Max苹果<span class=H>iPhone</span><span class=H>15</span>Plus苹果<span class=H>15</span>未激活手机,item.taobao.com/item.htm?id=740362451899&ns=1&abbucket=15#detail,740362451899,1人付款,浙江 宁波,0,0,1,0,0,A17 Pro 芯片,4800万,20W,
成都众合数码通讯,1248.00,成都现货Apple/苹果 <span class=H>iPhone</span> SE (第三代苹果SE3新款5G指纹手机,item.taobao.com/item.htm?id=670064696525&ns=1&abbucket=15#detail,670064696525,22人付款,四川 成都,0,0,1,0,1,A15,1200万,20W,
鑫龙电通,6610.00,现货原封正品Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> Pro双卡5G手机<span class=H>15</span>PROMAX钛金属,item.taobao.com/item.htm?id=739918621240&ns=1&abbucket=15#detail,739918621240,19人付款,河南 郑州,1,0,1,0,0,A17 Pro 芯片,4800万,20W,
鑫龙电通,3740.00,花呗分期Apple/苹果 <span class=H>iPhone</span> 13双卡5G手机苹果13绿色原封正,item.taobao.com/item.htm?id=656683619135&ns=1&abbucket=15#detail,656683619135,5人付款,河南 郑州,1,0,1,0,0,A15,1200万,20W,
聚巢数码,2059.00,Apple/苹果 <span class=H>iPhone</span> 13 Pro Max手机苹果13Pro全网通5G手机苹果13,item.taobao.com/item.htm?id=766566658961&ns=1&abbucket=15#detail,766566658961,400+人付款,广东 深圳,1,0,1,0,0,A15,1200万,20W,
酷动智能数码,3999.00,Apple/苹果 <span class=H>iPhone</span> 14全网通5G手机原装14promax原封正品14,item.taobao.com/item.htm?id=774108775435&ns=1&abbucket=15#detail,774108775435,100+人付款,北京,0,0,1,0,0,A15 仿生芯片,1200万,20W,
天猫校园会员官方旗舰店,6129.00,【享6期免息】Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> Plus 智能5G手机全网通 新款国行正品 未拆封未激活,detail.tmall.com/item.htm?id=740285671566&ns=1&abbucket=15,740285671566,3人付款,江苏 苏州,1,0,1,0,0,A16 仿生芯片,4800万,以官网为准,
苏宁易购官方旗舰店,7199.00,【现货速发 24期免息 】Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> Plus 移动联通电信5G手机,detail.tmall.com/item.htm?id=602210068322&ns=1&abbucket=15,602210068322,1人付款,江苏 南京,1,0,1,0,0,A16 仿生芯片,4800万,,6.7英寸
龙华telecom,3889.00,Apple/苹果 <span class=H>iPhone</span> 13 支持5G 双卡双待 苹果手机 全新未激活,item.taobao.com/item.htm?id=769730645202&ns=1&abbucket=15#detail,769730645202,18人付款,广东 深圳,0,0,0,0,0,A15,1200万,20W,
慕卿数码,4350.00,Apple/苹果 <span class=H>iPhone</span> 14 Plus 国行双卡双待5G全网通手机顺丰现货,item.taobao.com/item.htm?id=759102233424&ns=1&abbucket=15#detail,759102233424,10人付款,广东 深圳,0,0,1,0,0,A15 仿生芯片,1200万,20W,
上海讯杰数码,4599.00,Apple/苹果 <span class=H>iPhone</span> 13 Pro手机苹果13promax手机国行<span class=H>iphone</span>13pro,item.taobao.com/item.htm?id=722628237455&ns=1&abbucket=15#detail,722628237455,1人付款,上海,1,0,1,0,0,A15,1200万,20W,
葵众3C数码店,9999.00,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> Pro Max,item.taobao.com/item.htm?id=746369569125&ns=1&abbucket=15#detail,746369569125,200+人付款,河南 郑州,0,0,1,0,0,A17 Pro 芯片,4800万,20W,
中国联通官方旗舰店,6399.00,【12期免息】Apple/苹果<span class=H>iPhone</span> <span class=H>15</span> Plus手机全新国行正品分期免息,detail.tmall.com/item.htm?id=739098607148&ns=1&abbucket=15,739098607148,2人付款,北京,1,0,1,0,0,A16 仿生芯片,4800万,,6.7英寸
安心购3C数码,5445.00,Apple/苹果 <span class=H>iPhone</span> 14 星光色,item.taobao.com/item.htm?id=732579791650&ns=1&abbucket=15#detail,732579791650,0人付款,广东 深圳,0,0,1,0,0,A15 仿生芯片,1200万,20W,
沃酷3C数码企业店,9799.00,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> Pro Max,item.taobao.com/item.htm?id=744667308508&ns=1&abbucket=15#detail,744667308508,55人付款,河南 郑州,0,0,1,0,0,A17 Pro 芯片,4800万,20W,
辰泓智晟数码手机店,5099.00,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span>(A3092 A16芯片支持移动联通电信5G 双卡双,item.taobao.com/item.htm?id=762891860460&ns=1&abbucket=15#detail,762891860460,0人付款,北京,0,0,1,0,0,A16 仿生芯片,4800万,20W,
果粉 Store,4856.00,Apple/苹果 <span class=H>iPhone</span> 14 国行14ProMax新款14Plus苹果14pro十四手机,item.taobao.com/item.htm?id=703007963853&ns=1&abbucket=15#detail,703007963853,6人付款,广东 深圳,1,0,1,1,1,A15 仿生芯片,1200万,20W,
成都科技前沿通讯,4615.00,成都闪送Apple/苹果 <span class=H>iPhone</span> 14 Plus现货新款手机官网苹果14p正品,item.taobao.com/item.htm?id=714102065019&ns=1&abbucket=15#detail,714102065019,3人付款,四川 成都,0,0,1,0,0,A15 仿生芯片,1200万,20W,
成都皓悦通讯数码,4719.00,Apple/苹果 <span class=H>iPhone</span> 14 Plus国行未激活全国联保双卡成都闪送花呗,item.taobao.com/item.htm?id=713446705896&ns=1&abbucket=15#detail,713446705896,1人付款,四川 成都,1,0,1,0,0,A15 仿生芯片,1200万,20W,
独贩数码正品,3890.00,香港代购Apple/苹果 <span class=H>iPhone</span> 13 6.1寸国行港行全新苹果13原封,item.taobao.com/item.htm?id=711989076346&ns=1&abbucket=15#detail,711989076346,2人付款,广东 深圳,0,0,1,0,1,A15,1200万,20W,
e酷手机网10年诚信店铺,4350.00,新品Apple/苹果<span class=H>iPhone</span> 14官方正品苹果14promax手机全网通14 plus,item.taobao.com/item.htm?id=684151430053&ns=1&abbucket=15#detail,684151430053,5人付款,北京,1,0,1,0,0,A15 仿生芯片,1200万,20W,
淘宝珍库3C数码馆,6966.00,准新品 Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> Plus 国行正品  现货速发,item.taobao.com/item.htm?id=773113579930&ns=1&abbucket=15#detail,773113579930,0人付款,浙江 杭州,0,0,1,0,0,A16 仿生芯片,4800万,20W,
嘉嘉数码,5100.00,Apple/苹果 <span class=H>iPhone</span> 13Pro Max国行正品13pro手机13双卡5G花呗分期,item.taobao.com/item.htm?id=771972431555&ns=1&abbucket=15#detail,771972431555,2人付款,广东 深圳,0,0,1,0,0,A15,1200万,20W,
盈科创先,7999.00,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> Pro,item.taobao.com/item.htm?id=753885460511&ns=1&abbucket=15#detail,753885460511,53人付款,北京,0,0,0,0,0,A17 Pro 芯片,4800万,20W,
卖苹果的方小杰,8588.00,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> Pro Max 手机 6.7寸 2023 全新未激活 原装,item.taobao.com/item.htm?id=740280346663&ns=1&abbucket=15#detail,740280346663,11人付款,广东 深圳,0,0,1,0,0,A17 Pro 芯片,4800万,20W,
靓机皇数码优品,1390.00,Apple/苹果 <span class=H>iPhone</span> SE (第三代全网通5G无锁se3,item.taobao.com/item.htm?id=714387040326&ns=1&abbucket=15#detail,714387040326,21人付款,广东 深圳,0,0,1,0,0,A15,1200万,20W,
中国移动手机官方旗舰店,3459.00,【顺丰速发】HUAWEI/华为nova12 Pro前置6000万人像追焦双摄物理可变光圈官方旗舰店鸿蒙通信华为手机nova12,detail.tmall.com/item.htm?id=718729092220&ns=1&abbucket=15,718729092220,1人付款,广东 广州,1,0,1,0,0,NA,5000万+800万,100W,
隆飞数码,4528.00,Apple/苹果 <span class=H>iPhone</span> 13 Pro Max苹果13promax新款正品全网通5G手机,item.taobao.com/item.htm?id=768871972159&ns=1&abbucket=15#detail,768871972159,2人付款,广东 深圳,0,0,1,1,0,A15,1200万,20W,
麦克先生腾讯员工创业店,4980.00,Apple/苹果 <span class=H>iPhone</span> 14 Plus 5G全网通手机 6.7英寸全新原装正品,item.taobao.com/item.htm?id=714543059035&ns=1&abbucket=15#detail,714543059035,5人付款,北京,1,0,1,0,0,A15 仿生芯片,1200万,20W,
iPhone精品之家,849.00,Apple/苹果 <span class=H>iPhone</span> SE (第三代2022款原装5G无锁版备用手机512G,item.taobao.com/item.htm?id=753971189641&ns=1&abbucket=15#detail,753971189641,25人付款,广东 深圳,0,0,1,0,0,A15,1200万,20W,
简益通讯,8799.00,新款Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> Pro Max旗舰手机官方官网苹果<span class=H>15</span>Promax,item.taobao.com/item.htm?id=738901898136&ns=1&abbucket=15#detail,738901898136,3人付款,广东 深圳,1,0,1,0,0,A17 Pro 芯片,4800万,20W,
淘宝珍库3C数码馆,7888.00,准新品 Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> Pro  国行正品 现货速发,item.taobao.com/item.htm?id=773148297548&ns=1&abbucket=15#detail,773148297548,1人付款,浙江 杭州,0,0,1,0,0,A17 Pro 芯片,4800万,20W,
吉奥斯电脑经营部,8490.00,Apple/苹果<span class=H>iPhone</span><span class=H>15</span>ProMax重庆观音桥建新北路公交车站苹果专卖,item.taobao.com/item.htm?id=751254690963&ns=1&abbucket=15#detail,751254690963,8人付款,重庆,0,0,1,0,0,A17 Pro 芯片,4800万,20W,
小6的苹果手机店,6799.00,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> Pro国行原封未激活5G手机双卡<span class=H>iphone</span><span class=H>15</span>pro,item.taobao.com/item.htm?id=771260931973&ns=1&abbucket=15#detail,771260931973,2人付款,上海,0,0,1,0,0,A17 Pro 芯片,4800万,40W,
杭州百脑汇宏泰数码实体店,4380.00,Apple/苹果 <span class=H>iPhone</span> 14 2022新款苹果14苹果<span class=H>iphone</span>14国行全新手机,item.taobao.com/item.htm?id=684145738056&ns=1&abbucket=15#detail,684145738056,3人付款,浙江 杭州,0,0,1,0,1,A15 仿生芯片,1200万,20W,
盈科创先,6999.00,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span>,item.taobao.com/item.htm?id=754066502724&ns=1&abbucket=15#detail,754066502724,14人付款,北京,0,0,0,0,0,A16 仿生芯片,4800万,20W,
Machome苹果家园上海,4370.00,Apple/苹果 <span class=H>iPhone</span> 14 5G全网通手机 6.1英寸全新 国行正品 原封,item.taobao.com/item.htm?id=683452621250&ns=1&abbucket=15#detail,683452621250,1人付款,上海,0,0,1,0,1,A15 仿生芯片,1200万,20W,
领域数码通讯,4498.00,Apple/苹果 <span class=H>iPhone</span> 14 2022款苹果14苹果<span class=H>iphone</span>14手机6.1英寸,item.taobao.com/item.htm?id=684028955159&ns=1&abbucket=15#detail,684028955159,2人付款,广东 深圳,1,0,1,0,1,A15 仿生芯片,1200万,20W,
恒实数码,4400.00,Apple/苹果 <span class=H>iPhone</span> 14 小屏幕 6.1寸 国行  全新机  官方正品,item.taobao.com/item.htm?id=716022732564&ns=1&abbucket=15#detail,716022732564,1人付款,广东 珠海,0,0,1,0,0,A15 仿生芯片,1200万,20W,
来玩机,2450.00,Apple/苹果 <span class=H>iPhone</span>14 plus国行资源机14promax无锁手机全新未激活,item.taobao.com/item.htm?id=756996815007&ns=1&abbucket=15#detail,756996815007,1人付款,广东 深圳,0,0,1,0,0,A15 仿生芯片,1200万,20W,
王者御机8,2288.00,Apple/苹果 <span class=H>iPhone</span> 13 mini 国行正品苹果13mini外版无锁迷你手机,item.taobao.com/item.htm?id=753776851377&ns=1&abbucket=15#detail,753776851377,11人付款,广东 深圳,0,0,1,0,0,A15,1200万,18W,
淘乐精品在线,888.00,Apple/苹果 <span class=H>iPhone</span> SE (第三代苹果se3全网5G新款智能手机分期,item.taobao.com/item.htm?id=693281389883&ns=1&abbucket=15#detail,693281389883,39人付款,广东 深圳,0,0,1,0,1,A15,1200万,18W,
新易成,4399.00,Apple/苹果 <span class=H>iPhone</span> 13,item.taobao.com/item.htm?id=771206237562&ns=1&abbucket=15#detail,771206237562,10人付款,广东 深圳,0,0,1,0,0,A15,1200万,20W,
爱芳数码 65期金牌卖家,1298.00,【当天发货】2022新款Apple/苹果 <span class=H>iPhone</span> SE (第三代SE3手机,item.taobao.com/item.htm?id=671021540594&ns=1&abbucket=15#detail,671021540594,11人付款,广东 深圳,1,0,1,0,0,A15,1200万,18W,
新佰达数码,9999.00,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> Pro Max,item.taobao.com/item.htm?id=778163177590&ns=1&abbucket=15#detail,778163177590,0人付款,广东 深圳,0,0,1,0,0,A17 Pro 芯片,4800万,27w,
简三数码,2599.00,新上架Apple/苹果 <span class=H>iPhone</span> 13直屏手机旗舰拍照手机,item.taobao.com/item.htm?id=772812561936&ns=1&abbucket=15#detail,772812561936,0人付款,上海,0,0,1,0,0,A15,1200万,18W,
曉学长精品小店,8798.00,【现货速发】Apple/苹果 <span class=H>iPhone</span><span class=H>15</span>ProMax A17Pro芯片 5G全网通,item.taobao.com/item.htm?id=770531699333&ns=1&abbucket=15#detail,770531699333,2人付款,山西 太原,0,0,1,0,0,A17 Pro 芯片,4800万,20W,
京品SMART,6780.00,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> Pro 钛金属 国行正品 5G全网通 双卡双待,item.taobao.com/item.htm?id=740204069157&ns=1&abbucket=15#detail,740204069157,3人付款,广东 深圳,0,0,1,0,1,A17 Pro 芯片,4800万,20W,
成都众合数码通讯,4715.00,新款Apple/苹果 <span class=H>iPhone</span> 14 Plus美苹果14plus官方国行版本手机256,item.taobao.com/item.htm?id=712807655483&ns=1&abbucket=15#detail,712807655483,2人付款,四川 成都,0,0,1,0,0,A15 仿生芯片,1200万,20W,
中国移动手机官方旗舰店,2369.00,【优惠价】MIUI/小米 Redmi K70 红米手机5G全网通官方旗舰店正品小米手机,detail.tmall.com/item.htm?id=753321726401&ns=1&abbucket=15,753321726401,15人付款,广东 广州,1,0,1,0,0,骁龙8 Gen2,5000万像素+800万像素+200万像素,120W,
火龙果数码,1855.00,Apple/苹果 <span class=H>iPhone</span> 12原装国行正品双卡苹果12双卡全网通5G手机,item.taobao.com/item.htm?id=776009204808&ns=1&abbucket=15#detail,776009204808,47人付款,江苏 苏州,0,0,1,0,1,A14,1200万,20W,
